HP,altitude,armors,autonomy,avail,cost,country,damageToStun,ecmModifier,fuelCapacity,inst_num,isAmphibious,isCV,isPrototype,isTransport,maxCards,maxSpeed,movementType,name,numWeapons,opticRangeAirborne_vsGround,opticRange_vsGround,opticRange_vsHeli,opticRange_vsPlane,opticRange_vsShip,opticStrengthSEAD_vsGround,opticStrength_vsAir,opticStrength_vsGround,opticStrength_vsShip,otanId,pactId,purple,roadSpeed,sailingSubType,sizeModifier,specs,stealth,tab,training,transporterOf,transports,turnData,upgradeRequireId,upgrades,verticalSpeed,weapon10_TAmmunition_ID,weapon10_ammoPool,weapon10_hasStab,weapon10_totalAmmo,weapon10_turret,weapon10_turretArc,weapon10_turretFacing,weapon10_turretSpeed,weapon10_turretType,weapon10_uiPosition,weapon1_TAmmunition_ID,weapon1_ammoPool,weapon1_hasStab,weapon1_totalAmmo,weapon1_turret,weapon1_turretArc,weapon1_turretFacing,weapon1_turretSpeed,weapon1_turretType,weapon1_uiPosition,weapon2_TAmmunition_ID,weapon2_ammoPool,weapon2_hasStab,weapon2_totalAmmo,weapon2_turret,weapon2_turretArc,weapon2_turretFacing,weapon2_turretSpeed,weapon2_turretType,weapon2_uiPosition,weapon3_TAmmunition_ID,weapon3_ammoPool,weapon3_hasStab,weapon3_totalAmmo,weapon3_turret,weapon3_turretArc,weapon3_turretFacing,weapon3_turretSpeed,weapon3_turretType,weapon3_uiPosition,weapon4_TAmmunition_ID,weapon4_ammoPool,weapon4_hasStab,weapon4_totalAmmo,weapon4_turret,weapon4_turretArc,weapon4_turretFacing,weapon4_turretSpeed,weapon4_turretType,weapon4_uiPosition,weapon5_TAmmunition_ID,weapon5_ammoPool,weapon5_hasStab,weapon5_totalAmmo,weapon5_turret,weapon5_turretArc,weapon5_turretFacing,weapon5_turretSpeed,weapon5_turretType,weapon5_uiPosition,weapon6_TAmmunition_ID,weapon6_ammoPool,weapon6_hasStab,weapon6_totalAmmo,weapon6_turret,weapon6_turretArc,weapon6_turretFacing,weapon6_turretSpeed,weapon6_turretType,weapon6_uiPosition,weapon7_TAmmunition_ID,weapon7_ammoPool,weapon7_hasStab,weapon7_totalAmmo,weapon7_turret,weapon7_turretArc,weapon7_turretFacing,weapon7_turretSpeed,weapon7_turretType,weapon7_uiPosition,weapon8_TAmmunition_ID,weapon8_ammoPool,weapon8_hasStab,weapon8_totalAmmo,weapon8_turret,weapon8_turretArc,weapon8_turretFacing,weapon8_turretSpeed,weapon8_turretType,weapon8_uiPosition,weapon9_TAmmunition_ID,weapon9_ammoPool,weapon9_hasStab,weapon9_totalAmmo,weapon9_turret,weapon9_turretArc,weapon9_turretFacing,weapon9_turretSpeed,weapon9_turretType,weapon9_uiPosition,year
4,,0.8|0.8|0.8|0.8,680,0|4|0|0|0,75,UK,300,,450,20370,,,,,2,310,heli,GAZELLE AH.1 SNEB #reco3,1,4900,3500,5600,7000,14000,,170,220,220,623,,,,,-0.2,AIR|MOT,1,REC,,,,,20369,,75,,,,,,,,,,,90267,0,true,12,0,20|20|-15,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
4,,0.8|0.8|0.8|0.8,680,0|6|4|0|0,60,ISR,300,,250,20397,,,,,2,260,heli,LAHATUT MAPATS,1,4900,3500,5600,5600,14000,,80,60,60,1089,,,,,-0.2,AIR|ARM|MAR|MEC|MOT|SUP,1,HEL,,,,,20398,,75,,,,,,,,,,,90434,0,true,4,0,90|20|-30,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,,7|3|2|1,500,0|12|8|0|0,25,URSS,300,,965,20258,,,,,2,50,tracked,T-55 #reco1,2,,3500,4900,5600,14000,,40,120,120,,442,,110,,,ARM|MAR|MEC|MOT|SUP,1.5,REC,,,20290,286.48,19626,,,,,,,,,,,,,82924,0,true,32,0,360|25|-10,,30,turret,0,82925,0,true,32,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,0.4|0.4|0.4|0.4,,0|20|16|0|0,10,JAP,300,,,19155,,,,,3,30,foot,SYOUJYŪ-BUNTAI,4,,3500,4900,5600,14000,,40,80,80,171,,,,,-0.15,AIR|ARM|MEC|MOT|SUP,2,INF,Regular,,19146|20044,,,,,,,,,,,,,,,84111,0,true,80,0,,,,infantry,0,84112,0,true,80,0,,,,infantry,0,81628,1,,6,1,,,,infantry,1,84097,2,,100,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,2|2|1|1,600,0|4|0|0|0,130,URSS,300,,300,18744,true,true,,,1,80,tracked,#command BMD-1K,2,,3500,4900,5600,14000,,40,80,80,,32,,110,,,AIR,1,LOG,,,,171.89,,18747,,,,,,,,,,,,81939,0,true,40,0,360|25|-10,,30,turret,0,81940,0,true,40,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
5,,0.8|0.8|0.8|0.8,supply,0|14|0|0|0,10,DAN,300,,500,20115,,,,,2,50,wheeled,UNIMOG CARGO,0,,3500,4900,5600,14000,,10,40,40,892,,,150,,,AIR|ARM|MEC|MOT|SUP,1,LOG,,,20269,229.18,20241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,,0.4|0.4|0.4|0.4,,0|20|16|0|0,10,DAN,300,,,18971,,,,,3,30,foot,DRAGONER,4,,3500,4900,5600,14000,,40,80,80,107,,,,,-0.15,ARM|MAR|MEC|SUP,2,INF,Regular,,20236|19354,,,,,,,,,,,,,,,83142,0,true,80,0,,,,infantry,0,83143,0,true,80,0,,,,infantry,0,81628,1,,6,1,,,,infantry,1,83144,2,,120,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,9|4|2|2,500,0|16|12|0|0,40,US,300,,1450,19446,,,,,2,50,tracked,M60A1 AOS,3,,3500,4900,5600,14000,,20,60,60,363,,,110,,0.05,ARM|MAR|MEC|SUP,1,TNK,,,20269,401.07,19450,19448,,,,,,,,,,,,85549,0,true,38,0,360|25|-10,,30,turret,0,85550,0,true,38,0,360|25|-10,,30,turret,0,81464,1,true,90,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
5,,0.8|0.8|0.8|0.8,1000,0|6|0|0|0,25,ROK,300,,60,19697,,,,,2,55,wheeled,K111 #reco2,1,,3500,4900,5600,14000,,40,170,170,428,,,150,,-0.05,AIR|MAR|MOT|SUP,1.5,REC,,,20269,114.59,,19034,,,,,,,,,,,,81730,0,true,180,0,180|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,1|1|0.8|0.8,500,0|6|4|0|0,55,ANZ,300,,500,19737,true,,,,2,50,tracked,TRACKED RAPIER FSA,1,,3500,4900,10500,14000,,250,60,60,453,,,110,,,ARM|MEC|MOT|SUP,1,SUP,,,20269,171.89,20017,,,,,,,,,,,,,87078,0,,8,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,,0.8|0.8|0.8|0.8,supply,0|4|0|0|0,55,ANZ,300,,2500,20357,,,,,2,320,heli,CH-47C CHINOOK,0,4900,3500,5600,5600,14000,,,,0,614,,,,,0.05,AIR|ARM|MEC|MOT|SUP,1,LOG,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967
4,,0.8|0.8|0.8|0.8,500,0|6|0|0|0,100,ANZ,300,,1000,20483,,true,,,1,220,heli,#command BELL 206 CP,0,4900,3500,5600,5600,14000,,170,170,170,646,,,,,-0.2,AIR|MOT|SUP,1,LOG,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
10,1250,0.6|0.6|0.6|0.6,90,6|5|4|0|3,40,NK,300,,3000,20659,,,,,1,750,plane,F-6C,2,4900,3500,4900,31500,7000,,150,,60,,537,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,400,,20660,,,,,,,,,,,,91395,0,true,75,0,16|8|-5,,,fixed,0,92399,3,true,16,1,16|8|-5,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957
10,500,0.6|0.6|0.6|0.6,195,0|2|0|0|0,125,RDA,300,-0.3,6500,20742,,,true,,1,1000,plane,MiG-25RBF,1,4900,3500,4900,31500,7000,,300,,60,,716,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,,,,,,,,,,,,,,93154,2,true,8,0,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
10,,0.4|0.4|0.4|0.4,,0|12|8|0|0,25,URSS,300,,,20099,,,true,,1,37.5,foot,GORNOSTRELKI '90,4,,3500,4900,5600,14000,,40,80,80,,629,,,,-0.15,AIR|MOT|SUP,2,INF,Regular,,20463|20464|20432|20435|20437,,,,,,,,,,,,,,,81359,0,true,120,0,,,,infantry,0,81360,0,true,120,0,,,,infantry,0,88842,1,,9,1,,,,infantry,1,81362,2,,150,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
175,,4|2|4|0.8,,3|0|2|0|1,165,US,2400,-0.3,,20275,,true,,,2,450,sailing,#command OLIVER HAZARD PERRY,4,,4900,4900,10500,14000,,160,120,170,576,,,,deepSea,,AIR|ARM|MAR|MEC|MOT|SUP,0.4,NAV,,,,,,,,,,,,,,,,,,89611,0,true,480,0,345|75|-10,180,100,turret,0,89612,1,true,16,1,315|75|-10,,360,turret,1,89690,2,true,16,1,315|75|-10,,360,turret,2,89614,3,true,200,2,360|75|-10,180,360,turret,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
4,,0.8|0.8|0.8|0.8,550,0|6|0|0|0,40,ITA,300,,250,20302,,,,,2,220,heli,AB.206 #reco2,0,4900,3500,5600,7000,14000,,170,170,170,1397,,,,,-0.2,AIR|ARM|MEC|MOT|SUP,1,REC,,,,,,20303,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,,1|1|0.8|0.8,500,16|12|8|6|4,55,RDA,300,,2000,20438,,,,true,3,330,heli,THS Mi-24D,3,4900,3500,5600,5600,14000,,80,60,60,,490,,,,0.05,AIR|ARM|MAR|MEC|MOT|SUP,1,HEL,,20164|19023|19214|19257|19206|19273,,,20436,,50,,,,,,,,,,,90546,1,true,200,0,220|10|-75,,120,turret,1,90326,2,true,64,1,20|20|-15,,,fixed,2,90661,0,true,4,2,90|20|-30,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,,1|1|1|0.8,480,0|6|4|0|0,40,JAP,300,,360,19833,true,,,,2,65,tracked,107 MSP,3,,3500,4900,5600,14000,,10,40,40,467,,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,,171.89,19829,,,,,,,,,,,,,84252,0,,72,0,360|75|,,30,turret,0,84253,0,,144,0,360|75|,,30,turret,0,81464,1,true,60,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964
10,,20|7|3|3,400,0|3|2|0|0,155,SA,300,,1600,19303,,,true,,2,70,tracked,LOGGIM,3,,3500,4900,5600,14000,,20,80,80,1360,,,110,,0.05,ARM,1,TNK,,,20269,286.48,,,,,,,,,,,,,,84895,0,true,29,0,360|25|-10,,30,turret,0,84896,0,true,29,0,360|25|-10,,30,turret,0,84897,1,true,200,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994
6,,0.8|0.8|0.8|0.8,550,0|8|6|0|0,40,FR,300,,1000,20502,,,true,,1,250,heli,PUMA 330H CASSIOPEE,2,4900,3500,5600,5600,14000,,80,60,60,660,,,,,,AIR|ARM|MEC|MOT|SUP,1,HEL,,,,,,,60,,,,,,,,,,,91021,0,true,60,0,220|10|-75,,120,turret,0,91022,0,true,60,0,220|10|-75,,120,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
10,1000,0.6|0.6|0.6|0.6,120,0|2|0|0|1,130,FR,300,-0.4,4000,20760,,,,,1,900,plane,MIRAGE F1CT,3,4900,3500,4900,31500,7000,,300,,60,759,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,20757,,,,,,,,,,,,,91369,0,true,110,0,16|8|-5,,,fixed,0,93342,2,true,6,1,,,,bomber,2,93290,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
10,,2|1|1|1,1000,0|10|7|0|0,50,SA,300,,480,19747,,,,,2,105,wheeled,RATEL ZT3-A1,2,,3500,4900,5600,14000,,40,60,60,1330,,,150,,,ARM|MOT|SUP,1,VHC,,,20269,171.89,19031,,,,,,,,,,,,,87138,0,,12,0,360|75|-10,,150,turret,0,84897,1,true,120,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987
5,,0.8|0.8|0.8|0.8,400,0|6|0|0|0,105,SWE,300,,85,19878,,true,,,1,100,wheeled,#command STABSTGB 1313,0,,3500,4900,5600,14000,,40,80,80,480,759,,150,,,MOT|SUP,1,LOG,,,,229.18,,19897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,1250,0.6|0.6|0.6|0.6,90,5|4|0|3|0,60,HOL,300,-0.1,3000,20602,,,,,1,1000,plane,F-104G,2,4900,3500,4900,31500,7000,,150,,60,1006,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,450,,,,,,,,,,,,,,91441,0,true,50,0,16|8|-5,,,fixed,0,91462,3,true,4,1,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962
5,,0.8|0.8|0.8|0.8,500,0|6|0|0|0,25,ANZ,300,,75,19767,,,,,2,95,wheeled,ROVER #reco2,0,,3500,4900,5600,14000,,40,170,170,457,,,150,,-0.05,AIR|MOT|SUP,1.5,REC,,,20269,114.59,,19256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
8,,0.8|0.8|0.8|0.8,supply,0|6|0|0|0,35,POL,300,,1500,20462,,,,,2,250,heli,Mi-8 ZAOP.,0,4900,3500,5600,5600,14000,,,,0,,505,,,,0.05,AIR|ARM|MAR|MEC|MOT|SUP,1,LOG,,,,,,20479,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967
10,1250,0.6|0.6|0.6|0.6,120,0|3|0|0|2,105,SWE,300,-0.3,4000,20788,,,,,1,900,plane,JA 37 VIGGEN,3,4900,3500,4900,31500,7000,,450,,60,772,794,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,,,,,,,,,,,,,,93593,0,true,60,0,16|8|-5,,,fixed,0,93560,2,true,4,1,80|30|-30,,,fixed,2,93594,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,500,2|1|1|1,105,0|2|0|0|1,130,URSS,300,-0.1,3500,20804,,,,,1,750,plane,Su-25,4,4900,3500,4900,31500,7000,,150,,60,,602,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,200,,20802,,,,,,,,,,,,92582,0,true,50,0,16|8|-5,,,fixed,0,92583,0,true,50,0,16|8|-5,,,fixed,0,93179,2,true,4,1,80|30|-30,,,fixed,2,92929,3,true,4,2,16|8|-8,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
10,,2|2|1|1,200,0|12|8|0|0,30,TCH,300,,120,19899,true,,true,,1,60,tracked,STROP 1,1,,3500,4900,10500,14000,,250,60,60,,274,,110,,,ARM|MEC|MOT|SUP,1,SUP,,,,171.89,19436,19900,,,,,,,,,,,,86455,0,,99,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
10,,4|3|2|1,600,0|20|16|0|0,15,ITA,300,,1280,19425,,,,,2,50,tracked,M47,3,,3500,4900,5600,14000,,20,40,40,1458,,,110,,0.05,ARM|MEC|MOT|SUP,1,TNK,,,20269,286.48,,19449,,,,,,,,,,,,85444,0,,40,0,360|25|-10,,30,turret,0,85445,0,,40,0,360|25|-10,,30,turret,0,81464,1,true,90,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,3|2|1|1,1000,0|12|8|0|0,40,FR,300,,520,18669,true,,,,2,85,wheeled,AMX-10 RC #reco1,3,,3500,4900,5600,14000,,40,120,120,8,,,150,,,MAR|MEC|MOT,1.5,REC,,,20269,171.89,19648,,,,,,,,,,,,,81491,0,,25,0,360|25|-10,,40,turret,0,81492,0,,25,0,360|25|-10,,40,turret,0,81493,1,true,200,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,1|1|0.8|0.8,320,0|6|4|0|0,60,DAN,300,,500,19466,,,,,2,35,tracked,M/727 I-HAWK,1,,3500,4900,10500,14000,,250,60,60,903,,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,20269,171.89,19460,18973,,,,,,,,,,,,84014,0,,3,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,16|10|4|3,500,0|8|6|0|0,100,URSS,300,,2040,19975,,,true,,1,70,tracked,T-80A,4,,3500,4900,5600,14000,,20,60,60,,317,,110,,,ARM,1,TNK,,,,286.48,,19978,,,,,,,,,,,,88208,0,true,24,0,360|25|-10,,50,turret,0,88209,0,true,24,0,360|25|-10,,50,turret,0,82893,2,true,4,0,360|25|-10,,50,turret,2,81260,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
6,,0.8|0.8|0.8|0.8,575,0|8|6|0|0,60,US,300,,1000,20306,,,,,2,280,heli,AH-1E COBRA,4,4900,3500,5600,5600,14000,,80,60,60,585,,,,,-0.05,AIR|ARM|MEC|MOT,1,HEL,,,,,20311,20307,50,,,,,,,,,,,89859,1,true,90,0,220|10|-75,,120,turret,1,89860,1,true,90,0,220|10|-75,,120,turret,1,89861,2,true,38,1,20|20|-15,,,fixed,2,89900,0,true,4,2,90|20|-30,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
8,,0.8|0.8|0.8|0.8,1100,20|16|12|8|6,20,JAP,300,,2000,20392,,,,true,3,270,heli,KV-107,1,4900,3500,5600,5600,14000,,80,60,60,855,,,,,0.05,AIR|ARM|MAR|MEC|MOT|SUP,1,HEL,,19151|19154|19153|19143,,,,,40,,,,,,,,,,,84927,0,true,160,0,80|45|-30,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964
10,1000,0.6|0.6|0.6|0.6,150,0|2|0|0|1,125,NOR,300,-0.2,5000,20830,,,,,1,1000,plane,F-16A FIGHTING FALCON,3,4900,3500,4900,31500,7000,,300,,60,783,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,350,,20624,,,,,,,,,,,,91538,0,true,30,0,16|8|-5,,,fixed,0,94037,2,true,2,1,,,,bomber,2,91462,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,3|2|2|0.8,500,0|3|2|0|0,90,ISR,300,,1000,19491,,,true,,1,45,tracked,MAR-290,1,,3500,4900,5600,14000,,10,40,40,1048,,,110,,0.05,ARM|MEC|SUP,1,SUP,,,,343.77,19490,19243,,,,,,,,,,,,85797,0,,4,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
10,,1|1|1|1,500,0|12|0|0|0,10,NK,300,,150,18791,true,,,,2,80,wheeled,BRDM-1 #reco1,1,,3500,4900,5600,14000,,40,120,120,,67,,150,,-0.05,AIR|MAR|MEC|MOT|SUP,1.5,REC,,,20290,171.89,,18794,,,,,,,,,,,,81197,0,true,100,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
10,,7|4|2|1,500,0|8|6|0|0,35,CHI,300,,600,18887,,,true,,1,50,tracked,PGZ-88,1,,3500,4900,10500,14000,,250,60,60,,649,,110,,,ARM|MEC|MOT|SUP,1,SUP,,,,171.89,20059,19618,,,,,,,,,,,,82736,0,,158,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,1|1|1|1,480,0|4|0|0|0,110,ROK,300,,360,18903,true,true,,,1,65,tracked,#command M113A1 JIHWI-CHA,1,,3500,4900,5600,14000,,40,60,60,74,,,110,,,ARM|MEC|SUP,1,LOG,,,,171.89,18904,18902,,,,,,,,,,,,81464,0,true,200,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,1250,0.6|0.6|0.6|0.6,90,5|4|0|3|0,60,DAN,300,,3000,20582,,,,,1,1000,plane,CF-104,2,4900,3500,4900,31500,7000,,150,,60,927,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,450,20828,,,,,,,,,,,,,91441,0,true,40,0,16|8|-5,,,fixed,0,91462,3,true,4,1,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962
2,,0.4|0.4|0.4|0.4,,0|0|0|4|3,30,YUG,300,,,19846,,,true,,1,45,foot,SENKE #reco2,4,,3500,4900,5600,14000,,40,170,170,1259,937,true,,,-0.15,AIR|MAR|MOT,3,REC,Elite,,19668|18776|20379,,,,,,,,,,,,,,,86607,0,true,32,0,,,,infantry,0,86608,0,true,32,0,,,,infantry,0,87573,1,,30,1,,,,infantry,1,87574,1,,30,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995
10,,3|2|1|2,500,0|3|2|0|0,110,FR,300,,1000,18682,,,,,2,60,tracked,AMX AuF1,4,,3500,4900,5600,14000,,10,40,40,21,,,110,,0.05,ARM|MEC|SUP,1,SUP,,,,286.48,18665,,,,,,,,,,,,,81581,0,,36,0,360|75|,,30,turret,0,81582,0,,36,0,360|75|,,30,turret,0,81583,1,,6,0,360|75|,,30,turret,1,81464,2,true,90,1,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,3|3|1|1,480,0|12|8|0|0,30,US,300,,750,18852,,,true,,1,65,tracked,COMVAT,2,,3500,4900,5600,14000,,40,60,60,52,,,110,,,ARM|MEC|MOT|SUP,1,VHC,,,,171.89,19383,,,,,,,,,,,,,82510,0,true,120,0,360|25|-10,,80,turret,0,82511,0,true,120,0,360|25|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
4,,0.8|0.8|0.8|0.8,680,0|8|6|0|0,45,YUG,300,,450,20378,,,true,,1,310,heli,HN-45M GAMA 2,2,4900,3500,5600,5600,14000,,80,60,60,1291,969,true,,,-0.2,AIR|MOT,1,HEL,,,,,20377,,75,,,,,,,,,,,90314,0,true,4,0,90|60|-30,,,fixed,0,90315,1,true,2,1,90|20|-30,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
8,,0.8|0.8|0.8|0.8,supply,0|8|0|0|0,25,SWE,300,,1000,20386,,,,,3,270,heli,HKP 4A,0,4900,3500,5600,5600,14000,,,,0,628,783,,,,0.05,AIR|ARM|MAR|MEC|MOT|SUP,1,LOG,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964
